f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,labels
91.00333333333333,53.184210036647364,127.8234375,47.13381187127694,151.98739583333332,45.34172732669451,126.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,91.0,0.0,2.0,2.0,5.0,0.0,3.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.809710676619936,7.083908555161664,10.6516192809484,9.8652677851465,20.21457128710187,13.411043289297996,-20.35675038420099,754.9128151260504,0.1287818487888338,0.016986304231928817,0.82444831187701,1.0
118.06177083333333,59.88635449914682,98.57916666666667,57.67024239275303,97.94708333333334,57.99713096202595,105.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,48.0,2.0,1.0,21.0,1.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9717076621786207,6.632668497746523,9.75904068036153,10.308239538111913,-20.630486370069296,-13.956027327951988,20.408653234871437,948.5340336134454,0.2097421918117142,0.022882771099479164,0.8558162816405727,1.0
107.79104166666667,58.092274685035335,101.6096875,56.2598403421038,114.258125,72.13188468459036,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,157.0,1.0,1.0,4.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9992085494517413,6.4733276390535845,10.035312740655302,10.236420918880029,20.47094306633282,13.619532018938223,20.591067953720383,447.75115546218495,0.22064278693271183,0.02027773491879466,0.9332296814048571,1.0
97.66020833333333,45.75878513054367,129.11979166666666,52.96032736829142,151.95020833333334,58.008938068110936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,4.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.981998206997351,6.503753927135583,10.761538579563673,11.447609391674519,22.57848924048076,-14.78476684548674,23.02355442229118,974.0942226890757,0.2561246269707237,0.03158814475497899,0.8219970104536619,1.0
94.8625,53.074019165846735,95.669375,38.414551545510825,108.43645833333333,50.73893274192837,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,177.0,6.0,1.0,6.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5710772710514336,5.697900736432272,8.04453005422604,8.149750143618867,16.28139864404539,11.086449791166348,-16.663330729075607,491.197794117647,0.2625874214923218,0.0263770522953269,0.834973829546284,1.0
112.69927083333333,68.52896801938323,84.71354166666667,71.91288294380868,95.24739583333333,67.3807986333519,26.0,0.0,0.0,1.0,29.0,1.0,0.0,0.0,193.0,3.0,3.0,1.0,3.0,1.0,3.0,26.0,0.0,0.0,2.0,47.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.670246154353315,5.860962585550955,9.384547319026218,9.583646138572577,19.131512404518418,12.583500629418081,-19.364918422527843,2571.146953781513,0.08091490274916707,0.013840058060504715,0.7163333250959816,1.0
73.72697916666667,54.660384622911,88.10166666666667,47.098660602564436,112.374375,43.17955063869209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,11.0,0.0,67.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5458982840323046,5.234563067597481,9.020866976198535,9.030491216744132,18.082458960321315,11.658030337087995,-18.527675084135833,845.7718487394959,0.24177605967766475,0.030708221130453357,0.784280177017508,1.0
165.21052083333333,53.44457559140496,166.36395833333333,57.065191456773924,165.08947916666668,55.57831761858275,136.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,117.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0746007199961616,6.756643285596222,10.909430404195234,12.732008076986341,24.58021443976326,16.382075283969666,25.01513844439515,1146.6384453781516,0.2492400847880599,0.03572818562925029,0.8149428445900653,1.0
90.7196875,38.67788272905258,123.1696875,34.64665474932624,161.36864583333335,38.33846301148364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,2.0,0.0,4.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0428639935301844,6.52933810722306,11.453437993018893,11.695622963156852,-23.956264833858192,15.480540094944617,23.27957048397818,416.2286764705883,0.4636068569489857,0.06118370622784202,0.8174139054141678,1.0
101.54791666666667,38.16076731836493,108.4146875,44.12454217073922,126.31135416666666,48.91895973017925,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,126.0,13.0,0.0,19.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.987975934422097,6.586926739484437,10.549115673255852,10.923038701203854,-21.659966343718338,14.315859369959467,22.86309239303751,633.6858193277311,0.2844652630307237,0.034064398878527725,0.8318881957721145,1.0
166.18875,57.971158404596615,158.85927083333334,66.1648626498107,153.8746875,59.650520611955635,109.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.056164271657912,6.489871631299212,11.403346672144936,13.577746927255397,26.311321647842426,17.170191553132668,26.154139707649126,267.2681722689076,0.42326106799573254,0.06624196438963222,0.9655402904306033,1.0
125.60333333333334,62.240082454065636,107.31104166666667,52.60521919367822,100.2646875,45.62344338561785,181.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,44.0,6.0,5.0,34.0,5.0,0.0,7.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9348434719995105,6.2148491414384095,10.596752372545561,11.551838501000079,22.6328039292181,-14.659731925464918,-23.385774916329964,224.43392857142857,0.3153496120614886,0.03835860621445134,0.9572687630484086,1.0
155.09208333333333,67.34039200702445,143.313125,76.64065415561797,147.97572916666667,82.31081423539264,76.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0138538751038317,6.438488543090187,10.532552978388306,10.821917704433604,21.669998266706205,14.106352984858793,21.631079335107692,741.968487394958,0.3347296280719769,0.03944184362218898,0.9364931473189689,1.0
86.38520833333334,53.689069631287744,108.33052083333334,47.4720754073248,129.84083333333334,48.899133846850724,52.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,172.0,0.0,1.0,0.0,1.0,0.0,1.0,108.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9403170144599597,6.084194080323973,11.061046689929894,11.387892721165786,22.65116211609248,14.437062412001975,-23.005436519310233,463.36743697478994,0.3313538948652004,0.040115324801737226,0.8970305527234961,1.0
92.10583333333334,68.19086454679166,113.50364583333334,51.88795407774877,137.86114583333332,43.1137786214616,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,159.0,1.0,0.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0244685061684775,6.8793994810472485,10.524348789706204,11.665730779174735,-22.79179251179986,-15.139870947925926,-23.198639532971633,761.5784663865546,0.24333571483146343,0.026651707959895885,0.8498966174497117,1.0
111.691875,59.87142522927257,126.4396875,50.34193608780865,152.01979166666666,44.364459123153196,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,230.0,0.0,0.0,2.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.054744087029958,6.711824780648086,10.597813080449095,11.825137037720848,23.31827601952388,-16.247143953891747,23.105940632684632,509.3262605042017,0.35479099067548264,0.05685927377600901,0.890856885846141,1.0
139.00885416666668,54.43327360879923,154.5403125,64.36197958864388,163.90291666666667,63.597095647728985,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0311859846612,6.5428459636289045,10.787670484428375,11.77177680763107,-23.533450514929285,-15.051370558092994,-23.07648059486704,909.4455882352943,0.3145122618653997,0.057363713704960885,0.8802987790933102,1.0
115.45947916666667,54.92216484622032,123.35666666666667,56.38705227167748,134.675625,70.63057197507352,5.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9983666782582654,6.402100259285306,10.762111749633732,12.433885259445914,24.19305226225305,15.638766281622814,-24.172243581792188,895.6401260504202,0.2550237616234253,0.0313194359577218,0.8732511269472636,1.0
96.0371875,56.57369062785731,119.23958333333333,59.987714851957165,150.27322916666665,67.42991447907832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,1.0,1.0,8.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9359324928417827,6.423422194923955,10.303298959862778,10.06130432309823,20.26106662364371,13.331064596324213,20.799624638886268,777.5956932773109,0.269353238090682,0.030602761695213972,0.8942939016508996,1.0
126.25770833333333,70.18929645191587,109.30572916666667,70.42894445593124,106.7353125,70.84405440609684,8.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,118.0,3.0,0.0,8.0,2.0,0.0,2.0,42.0,0.0,0.0,0.0,77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.925134074594221,6.9922766065004645,10.281612084327898,11.32150983553198,-22.136559957068506,14.818375978114425,22.733165141946326,1523.4120798319332,0.15600385266105765,0.020001059219179673,0.8388914041559333,1.0
125.84677083333334,58.131653382551825,124.04375,58.737947012734736,133.0725,63.88480970008963,69.0,2.0,0.0,4.0,61.0,1.0,0.0,1.0,115.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,83.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0342263533312512,6.604677676712629,11.544334081169069,11.696461945586353,23.33353468161288,-14.998876962325532,23.882491819100796,1015.7350840336135,0.27045578458317193,0.030909494732657864,0.8567286966863673,1.0
74.365,60.23100066964409,100.71395833333334,55.838575496678494,140.5296875,53.528123000771075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944629247517262,6.219543304854423,10.330082393289787,10.490336567837101,20.930783669789005,13.699431738575168,-21.343592792398514,550.427205882353,0.38429429607065363,0.05886984221273563,0.9049931592535214,1.0
118.41104166666666,48.61187058131924,123.07083333333334,44.89402548564291,151.521875,48.055906468241496,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,147.0,1.0,2.0,5.0,1.0,0.0,6.0,44.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0612064842060236,7.006352879594097,10.283124309917978,12.624007314844533,24.098027918049855,-16.13529431780079,24.60069988189362,1056.981617647059,0.31109088047115596,0.0353494089715627,0.7305129484487388,1.0
63.145625,52.80687930272635,86.99166666666666,48.77565065913752,122.63552083333333,54.593779872531265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,16.0,11.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6313238387177154,5.658072807480755,8.296979077447585,10.198060057761456,-19.64700984053515,-13.199469217705342,-19.55487920965675,679.1827731092437,0.4732831622497127,0.06888017620348012,0.8642659891294251,1.0
118.0775,61.5521225094364,125.230625,55.6394395081047,138.7515625,48.75099408875605,11.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.018387303676029,6.839142019509084,10.681634120513438,12.183988531034284,23.96962877357241,15.616555144546505,-23.664426869092534,723.3289915966388,0.22850172476278843,0.02274735745149439,0.87449927776546,1.0
93.0171875,57.23321457356014,103.13270833333333,58.49438802282601,125.46145833333334,60.114907104699064,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,142.0,0.0,3.0,2.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9478950168476143,6.223002533963303,11.45540588196627,11.427960131201546,-23.02046230304494,14.745827200339054,-23.019854393654374,909.5695378151262,0.260615184064952,0.03294403016707974,0.8659977474936408,1.0
136.51052083333335,58.59212914415553,128.66291666666666,65.40165103542664,145.040625,72.22610775388662,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.960999604605168,6.356310207815369,10.083402079198715,10.528288202185479,-21.186004838547447,-15.014452038240762,20.881995801739052,803.8120798319329,0.33347763444458073,0.05443203931020103,0.9084478592341383,1.0
113.49302083333333,49.72103379145724,130.03291666666667,52.68621894284174,159.67072916666666,53.81217738472383,4.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.030499668402948,6.462384349953678,11.138159577959744,11.750960266752426,-23.8538185364627,-15.83681991886178,23.206256363606226,604.1207983193278,0.38398305703024554,0.046549141897542,0.8883594004036236,1.0
87.99166666666666,60.30067486263225,112.69416666666666,46.82291781423803,144.99260416666667,50.66809120279728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9677681485029326,6.339493264351906,9.808135282840535,11.00343392895525,22.363910297644285,14.264981307822675,-21.41191044100715,553.7504201680672,0.3871223106788467,0.061441050187297994,0.8618753603165832,1.0
79.44197916666667,43.58772247146628,95.9940625,49.36498280406967,137.91583333333332,64.86495265271446,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.901158644044326,5.975451955457948,10.204588712164314,11.077354792230121,-21.90930618279046,-14.174415523401061,21.83474599605932,405.04149159663865,0.2716347956754539,0.027252685156607604,0.9241216943353586,1.0
105.19604166666667,56.301479267111006,116.89104166666667,56.06755414748888,147.40520833333332,51.003222671447574,40.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,86.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.986583440915622,6.482938666891311,11.203737485716125,10.821070075042844,23.024757409372924,14.063097314383926,21.83437561061297,659.8497899159664,0.14681871754989378,0.016395978759533917,0.8816131597147053,1.0
116.89427083333334,71.64171102677068,122.85989583333334,72.43673860679503,136.5928125,66.82721759013945,107.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.933929831730127,6.895670491139344,10.081660396565091,9.96046433868068,-20.15946586381486,14.219950320265884,-20.10769587953227,1379.118592436975,0.23291760493892788,0.042043583904466976,0.8595184116667135,1.0
132.85479166666667,53.735693425071425,135.2928125,68.943899222531,158.24375,76.66719856586323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,5.0,5.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02848461871034,6.377261005125681,12.437176152781742,12.583587950931626,-25.775367761054436,-16.524800766646035,-25.103598346075113,264.59642857142853,0.44666438293671107,0.059502941637828585,0.9706316545913238,1.0
130.7203125,83.39980268203483,84.1478125,65.99337344737609,33.388125,32.09017218169827,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5085489071342155,5.465653650600247,8.070870371553488,8.023928430865038,16.071684282636067,10.866266511133464,-17.46388353904528,370.40378151260506,0.4250240043023672,0.04710264878573798,0.9373701422974263,0.0
142.05791666666667,78.72985310960335,79.9584375,79.8058858630861,31.3621875,21.429350185703495,128.0,0.0,0.0,0.0,106.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,49.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8631726959236588,6.006608986969341,9.67835592247751,9.502504029965808,19.645771325264192,12.652403507842276,19.11066316868977,184.17941176470586,0.3570687882475395,0.04244451426494433,0.9732307160878075,0.0
132.99572916666668,73.02176104372346,74.42145833333333,57.32179339372822,41.32802083333333,35.636919149942884,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,24.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3221025319758226,4.933419554831103,7.904592614715876,7.817403249223719,15.679465236735101,10.286010934664553,16.833828000601102,416.61617647058824,0.3428470599162665,0.031968343192245216,0.9141108273278786,0.0
131.601875,56.660105348922905,68.49291666666667,43.393175248646216,44.82,23.389164514079305,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7691526958253316,3.642271156820645,5.422938031030579,5.450659306614185,10.88746258575421,7.275904898736728,-13.223972014032503,257.36890756302523,0.4519041780190877,0.0425260629905028,0.9015437352536558,0.0
68.75614583333333,70.14892798643041,69.7571875,56.81680081269839,34.448541666666664,47.83304142577525,156.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6220227900540403,5.433280581043398,9.130074901481454,9.762082752284773,19.32316555829421,12.983393850448484,19.4011523823596,243.77289915966384,0.3917371673485926,0.03890839110141175,0.9595015457525722,0.0
63.271875,69.08577127251101,51.3134375,66.22402153121575,33.8890625,64.48595846154748,168.0,0.0,0.0,0.0,51.0,0.0,0.0,1.0,3.0,5.0,0.0,6.0,8.0,0.0,1.0,26.0,0.0,0.0,3.0,29.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.605352963141836,5.277790559942343,9.888641797437435,10.879757588347848,21.823335156200816,-14.588789070753702,-21.281139016172745,880.3595588235294,0.3718280582011369,0.14836455139338947,0.8960682562220147,0.0
86.09958333333333,57.49200922586015,62.969166666666666,62.73252651247907,73.55833333333334,56.27451441125212,162.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,37.0,2.0,0.0,2.0,0.0,0.0,2.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6114446485112297,5.515331263664267,9.0485620621356,9.333701101061115,-19.342489382402256,12.539324715657044,-18.529920349324648,642.7241596638656,0.36427665626986055,0.04063727964043731,0.9040945045398253,0.0
83.47854166666667,61.63436167869292,45.03458333333333,57.49856566900652,56.271875,51.08568211659416,163.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,64.0,12.0,5.0,13.0,5.0,2.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4168074329250664,5.009734395411534,7.918545903638967,7.876708314615164,15.786804753561832,10.393380638268631,16.40099585646818,482.16407563025217,0.4735152980549306,0.09841545702809744,0.910737042450372,0.0
88.90833333333333,58.70533171886709,89.26270833333334,53.94891627887377,85.188125,50.01282152926096,192.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,9.0,1.0,12.0,6.0,5.0,0.0,10.0,109.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.529674824883361,5.521293299967199,9.924332315606925,9.108660944857558,18.766570154490484,-12.596357289448695,-18.785173305707932,678.2637605042016,0.19694712728165825,0.02348529026513517,0.8759018384386452,0.0
23.067708333333332,51.095651712400446,10.383541666666666,31.552980907091236,7.9415625,23.914004388473444,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8164747741342773,3.640561792369448,7.238175628792858,7.222333306449298,14.452590145736135,9.046515045218001,-16.933439376030677,94.57247899159664,0.8230887790140143,0.5499938410848517,0.9492619506385374,0.0
85.42739583333334,64.8074064977786,75.26583333333333,60.62763876846012,48.32895833333333,62.54410539569868,164.0,0.0,0.0,0.0,67.0,1.0,0.0,3.0,8.0,0.0,1.0,4.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,18.0,0.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.629022558138542,5.476687317433956,8.142532873246628,8.272596934575622,16.4975033923647,11.011490175325084,17.03760806693667,1054.1699579831934,0.09456850143312662,0.016238422241575675,0.8556822014515821,0.0
53.59791666666667,46.51304023955421,49.60333333333333,44.4265680333539,48.83,41.381452870418485,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,62.0,0.0,0.0,3.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3259637105395097,4.731578031996663,7.860859035596382,7.861958915062217,15.724923548559813,10.230213861670702,-16.796565326088338,393.80304621848745,0.5697462722936045,0.1076903543237625,0.8953431112122454,0.0
67.91072916666667,73.78807809001611,54.33083333333333,59.914495736053354,39.43,46.81146022432256,249.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,3.0,1.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7130727512514015,6.803770531653602,9.193661918655529,9.357939812821852,18.654830645739896,-12.76000305544505,-19.15053952813033,335.8873949579832,0.43729829496857475,0.1413053695767566,0.948753974591028,0.0
119.80010416666667,75.85731218866873,84.31854166666666,67.43160724917209,41.21489583333334,37.16169857008892,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,131.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86100303953354,7.37023003664597,9.551882147057892,9.065789425140913,-18.935200824023948,12.946212550565777,18.391708618906048,810.3990506329114,0.23621771002293762,0.0280784964963757,0.8805529549459471,0.0
93.35572916666666,53.54095996767319,79.59229166666667,43.995911540145,48.27229166666667,30.159603621095506,76.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,36.0,15.0,11.0,2.0,2.0,1.0,21.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.209765519096488,4.546953605863825,6.960020523604042,6.686869480068676,13.510819134741864,8.960576777792486,14.82744755781641,458.9909282700421,0.2193671306044428,0.027581917340589113,0.8515894208259737,0.0
106.36760416666667,64.0193327936438,85.1140625,58.34284276795307,57.64666666666667,53.183326308366816,120.0,0.0,0.0,0.0,72.0,1.0,1.0,1.0,36.0,3.0,2.0,9.0,4.0,0.0,2.0,17.0,2.0,0.0,2.0,41.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6717656215547567,6.0963896705807965,9.182286064198763,9.562597530015498,19.44951951510176,12.617123775309288,-18.95636718540349,615.3191176470589,0.15698509322983267,0.025149173615645715,0.9044000922809099,0.0
87.52541666666667,48.18341886990851,86.38552083333333,41.953017108670494,32.54083333333333,32.099772833654484,175.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.028304163800304,4.135599959285461,6.523138083017468,6.558386614073814,13.10073738879321,8.6286979172975,14.167836332055234,150.30976890756304,0.4714332222759712,0.04015573718144833,0.9474818584411521,0.0
105.34520833333333,49.5025735648151,89.93822916666667,43.474276841186786,34.360729166666665,30.821606657802835,131.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,20.0,10.0,1.0,4.0,1.0,0.0,4.0,49.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8978657350667567,4.620810521081655,7.365020537078318,7.228861111654208,14.610151778991325,9.88556256307277,14.771948367537181,365.67657563025216,0.45438651276761505,0.056243894285294624,0.8677301380003207,0.0
